id,loan_amnt,emp_title,emp_length,annual_inc,home_ownership
74944671,25000,Sales,2,90000.0,MORTGAGE
71826101,20000,Estimating Mgr,8,81000.0,MORTGAGE
73241572,16000,Site Flex Officer/Superivisor AT&T,10,50000.0,MORTGAGE
73794900,24000,Electrical Technician,0,52000.0,MORTGAGE
73345168,35000,Engineer,2,73000.0,OWN
73895196,12000,owner,10,48500.0,MORTGAGE
74652319,25000,Director of Policy and Research,4,111789.0,MORTGAGE
74704709,3200,LOGISTICS SPECIALIST,1,50000.0,MORTGAGE
73873704,16000,Vice President,9,50000.0,RENT
74864542,17000,Manager,10,42484.0,RENT
73814256,2500,Program director,1,40000.0,RENT
74716889,8400,,0,95000.0,MORTGAGE
74516404,11200,Shift Lead,10,32000.0,RENT
73806284,3000,Landlord,10,25000.0,MORTGAGE
74591879,25000,Construction Manager,10,78000.0,RENT
74784520,15350,Social Worker,10,80000.0,MORTGAGE
74032315,14000,Owner,1,120000.0,MORTGAGE
74534248,35000,Chemical Operator,8,100000.0,MORTGAGE
73753909,12500,Driver,1,25000.0,RENT
74602395,5100,LPN,2,48000.0,RENT
74835105,35000,Outbound Sales Coordinator,4,110000.0,OWN
74665892,7000,Consultant ,6,58000.0,RENT
74611576,15000,machinist/assembly,10,40000.0,RENT
74604857,11000,Surgery coordinator ,1,65000.0,RENT
74685394,5700,Secretary,8,19000.0,OWN
74503843,30000,Project Manager,0,86000.0,RENT
74885055,6000,medical claims adjustment specialist,10,36000.0,RENT
74674520,21200,Fire tech,10,55000.0,OWN
74734839,20000,Travel Counselor,2,74000.0,RENT
74583858,10000,Federal Technician,10,55482.0,OWN
74964163,10200,Corrections officer,6,43000.0,OWN
74597058,2875,Academic Counselor,7,38000.0,MORTGAGE
72665792,8000,Senior Manager,3,198000.0,MORTGAGE
74544832,24000,Sr. Business Analyst,4,96579.0,MORTGAGE
74676019,5000,Branch Assistant Manager,10,55000.0,MORTGAGE
73793898,12000,Tax Analyst II,1,45000.0,RENT
74974764,9375,RN,7,97000.0,MORTGAGE
74754233,15175,Director of Solutions Engineering ,5,210131.0,MORTGAGE
74774339,7000,,0,58000.0,RENT
74554944,5000,Security Manager,5,47500.0,RENT
74624554,25000,Communications Director,10,115500.0,MORTGAGE
73037268,13625,Project Manager,9,57200.0,OWN
74694487,18075,Estimator/Project Manager,3,70500.0,MORTGAGE
74535002,35000,Senior Software Engineer in test,8,168000.0,OWN
74525965,8000,Bush hog,6,22500.0,RENT
74733256,13000,shop forman / tech,10,70000.0,OWN
74526442,35000,Member,10,121000.0,MORTGAGE
75049375,8000,Assembler,10,45000.0,MORTGAGE
71746267,32000,Senior Engineer,1,190000.0,MORTGAGE
74231808,4200,Stylist,10,63000.0,MORTGAGE
74711965,15350,Clerk,10,40000.0,OWN
74794297,15000,Registered Nurse,3,85000.0,RENT
74895048,1500,administrative assistant,10,33000.0,RENT
74854948,18000,NGDI Pre-Sales Architect,1,114800.0,MORTGAGE
74784391,6600,Sergeant,10,100000.0,RENT
74536290,15000,"Manager, Program Management",4,180000.0,MORTGAGE
74696101,5000,Senior Consultant MIS,2,82000.0,RENT
74593819,28000,teacher,10,109000.0,OWN
74874915,11500,Confirmation coordinator,3,31000.0,RENT
73701359,13000,Supervisor ,10,48000.0,MORTGAGE
74794403,3200,,0,10334.0,RENT
72655221,30000,Vice Pres.,10,120000.0,OWN
74924929,8400,Program Analyst,10,90000.0,MORTGAGE
74561728,28000,IT Architect,10,130000.0,MORTGAGE
74656468,8000,Manager,1,40000.0,RENT
74574623,21575,Metal Fabricator/Welder,0,56875.0,RENT
74754961,5200,dental lab technician,10,43000.0,OWN
73935683,6000,,0,36000.0,RENT
74012146,28675,RESPIRATORY THERAPIST,10,125000.0,MORTGAGE
74974301,7600,,0,69000.0,MORTGAGE
74936164,35000,Financial Services Professional,0,75000.0,MORTGAGE
75319763,35000,Engineer III,10,90750.0,OWN
74855075,12000,Accreditation Specialist,0,57000.0,OWN
73704281,30000,Nurse Aid,10,85000.0,MORTGAGE
74655922,27300,Underwriter,10,65000.0,MORTGAGE
74844876,16000,Information Network Specialist,8,65000.0,MORTGAGE
74565719,4825,Owner ,5,72000.0,RENT
73982370,40000,VP,7,105000.0,MORTGAGE
73712939,15900,,0,75000.0,MORTGAGE
74401256,5975,Truck driver ,10,145000.0,RENT
74514426,35000,Procurement/Logistics Supervisor,5,92518.0,RENT
74815012,9200,Sales,2,78300.0,RENT
74595998,20000,Social Worker,2,52632.0,MORTGAGE
74816167,11000,Lt,10,100000.0,MORTGAGE
74561492,35000,Administrator On-Call RN,0,167000.0,MORTGAGE
74563946,10000,Resident Physician,2,58000.0,RENT
74514519,15175,Straight Truck Driver,0,33000.0,OWN
74665849,3000,Ops admin,3,27000.0,RENT
74502628,4400,Plant Operator,10,70000.0,MORTGAGE
74895124,21000,Custodian,10,46500.0,MORTGAGE
74864235,5000,Director,3,43000.0,RENT
74675916,3500,Residency Coordinator,10,51000.0,MORTGAGE
74671641,24000,Client Service Professional ,10,55000.0,RENT
73746308,35000,Tribal Administrator (CEO),7,90000.0,OWN
74635709,12000,Market Materials Manager,4,78000.0,RENT
73714730,16000,Special Police Officer,8,70000.0,RENT
74564352,5750,Shift Supervisor,1,18000.0,OWN
74535530,20000,Elementary Principal,5,75000.0,OWN
74633624,6000,,0,33960.0,RENT
74717707,6000,branch manager,10,50000.0,RENT
74191168,32000,Manager,2,90000.0,RENT
74794858,10000,Executive Assistant,0,78000.0,MORTGAGE
74575535,25000,General Manager,7,125000.0,MORTGAGE
71603040,30000,Financial Analyst,0,95000.0,RENT
74705924,5000,Waterspider,0,28000.0,RENT
73875459,4800,Registered Nurse,0,65000.0,OWN
74834823,10000,Sales manager,1,98000.0,MORTGAGE
74764814,7600,Law Enforcement Agent,10,113000.0,MORTGAGE
74676431,5000,NOC Tech,3,44000.0,RENT
74924795,18000,Business banoer,1,130000.0,RENT
74551744,3500,Client executive,10,200000.0,MORTGAGE
74685175,6200,Surveillance officer,1,28000.0,RENT
74666479,25000,Director of IT,5,209000.0,RENT
74924783,10000,Sonographer,7,94000.0,MORTGAGE
74904819,9500,,0,28000.0,MORTGAGE
74622756,13000,Contract Specialist,10,90000.0,OWN
74656084,12000,Business Application,1,72000.0,RENT
74874837,15000,OTR Truck Driver,1,62000.0,RENT
73571267,4350,Information Systems,10,65000.0,MORTGAGE
74665697,15000,Executive Director,10,125000.0,MORTGAGE
74854696,15000,Information Security Specialist,1,104000.0,MORTGAGE
74686540,3600,Office Manager,5,38000.0,MORTGAGE
74576628,8000,Engineer,3,91000.0,RENT
74536185,9600,Admin officer,5,59235.0,RENT
74615866,2000,Home health aid,0,29452.8,RENT
74565472,12000,Property Manager,4,60000.0,RENT
74537073,4500,Embroidery,9,34560.0,MORTGAGE
74664454,16800,Manager ,3,125000.0,RENT
74584020,5400,public works,3,43000.0,MORTGAGE
74646510,11200,Mechanic,10,62000.0,RENT
74636581,10000,Project Specialist,1,29750.0,RENT
71795963,8000,,0,160000.0,MORTGAGE
73037220,25000,Support Specialist,3,74500.0,MORTGAGE
74716613,19000,cust service tech,10,61000.0,RENT
74733112,15000,,0,122000.0,MORTGAGE
74506618,7000,driver,10,60000.0,RENT
74914703,21000,Search Account Manager,0,50000.0,OWN
74496051,20000,Director,2,97500.0,RENT
73713688,18000,,0,49000.0,OWN
74513695,35000,Engineering Manager,10,212000.0,MORTGAGE
74705324,1400,Accts Rec. Clerk / receptionist,2,37000.0,MORTGAGE
74081236,36000,Agency Manager,10,220000.0,MORTGAGE
74091370,4225,CMT,9,48000.0,RENT
73711629,13800,Head Chef,3,30000.0,MORTGAGE
74545623,3125,Team leader ,1,35000.0,OWN
74685983,19200,lab analyst,2,60000.0,OWN
73714028,14400,,0,36000.0,RENT
74596288,3025,Pre-k Lead Teacher,2,39552.0,RENT
74794746,5000,feeder driver,10,110000.0,RENT
74596499,25175,Deputy Sheriff,10,90000.0,MORTGAGE
74596370,10000,Leader,2,50000.0,RENT
74674586,25000,Attorney,7,150000.0,OWN
74586694,7900,Material Handler,1,22000.0,RENT
73017512,12000,tech,10,61000.0,MORTGAGE
74664807,8000,Owner,0,137500.0,RENT
74665590,15000,Mgr,4,130000.0,RENT
74625169,20000,,0,72000.0,RENT
74172649,4500,Sales Associate,10,60000.0,RENT
74666341,8000,journeyman ,5,49600.0,MORTGAGE
74625696,5000,Sales executive ,0,40000.0,RENT
73875251,14000,Director of Marketing,0,36000.0,MORTGAGE
73713149,12000,Nurse,3,90000.0,MORTGAGE
74955980,31675,project coordinator,4,95250.0,MORTGAGE
74574986,26600,1st pressman,9,70000.0,RENT
74151186,32000,sr diesel technician,10,85000.0,RENT
73376161,21600,Pharmacist,1,45000.0,OWN
74671517,12600,delivery,6,30000.0,RENT
74552524,20000,Truck driver ,10,125000.0,MORTGAGE
74493864,7550,,0,30000.0,OWN
73713940,24675,Mechanic,2,54000.0,MORTGAGE
74565729,22400,,0,45000.0,MORTGAGE
74071159,24000,Branch Manager,2,50000.0,OWN
73400473,11000,Field Technician,4,60000.0,RENT
73591138,6000,,0,20000.0,OWN
73746018,7000,Beauty Advisor,2,30000.0,RENT
74491541,30000,teacher,10,70000.0,MORTGAGE
73704132,5000,,0,42576.0,MORTGAGE
73688582,33925,Sales & Administration Manager,10,92200.0,MORTGAGE
74617358,24000,Animal Care,3,70000.0,OWN
74894563,18000,Consultant,0,145000.0,RENT
74725855,3000,Superintendent ,2,87000.0,RENT
74774265,10000,Clinical Analysis specialist ,10,40539.0,MORTGAGE
73967412,18475,Supervisor,0,67000.0,MORTGAGE
74525639,15000,general manager,4,91000.0,MORTGAGE
74575732,32000,Regional director of clinical services,10,140000.0,MORTGAGE
74634606,8000,Audio Video Tech,3,65000.0,RENT
74001695,18000,Senior Research Technician,10,52000.0,MORTGAGE
73703834,7500,Sales Manager,2,64000.0,RENT
74565433,9600,installer,10,85000.0,MORTGAGE
74506608,10000,VP of Sales,3,150000.0,MORTGAGE
74735676,5500,Accountant,6,57600.0,MORTGAGE
74723741,19200,Systems Technician,5,47500.0,RENT
74546176,12000,Commissioner,2,43000.0,MORTGAGE
74506553,30000,Technician,5,80000.0,MORTGAGE
74585416,35000,Data Architecture,0,130000.0,MORTGAGE
74576262,25000,Accounting ,5,50000.0,RENT
74687023,8400,Accredited Business Advocate,9,42500.0,RENT
74616412,20000,ikea business manager,9,80000.0,RENT
74574232,11450,General Manager,3,57200.0,RENT
73712085,12000,,0,85000.0,OWN
74592173,15200,Student loan advisor,3,60000.0,RENT
74605157,15000,Senior Specialist,3,62000.0,RENT
74775747,12800,Technical Program Manager,2,68000.0,RENT
74765690,28000,Program Manager,10,140000.0,MORTGAGE
73521566,27800,INTERNET MANAGER,5,65027.0,MORTGAGE
74505588,4000,Medical Kits Assembler,2,20000.0,RENT
73874932,20000,BI Developer,5,90000.0,RENT
73970426,14000,Senior Business Analyst,5,67000.0,MORTGAGE
73702634,14325,Teacher Assistant,8,50000.0,MORTGAGE
74546231,8000,Senior Operations Manager,2,85000.0,MORTGAGE
74525156,11000,Underwriter,3,36000.0,RENT
73813313,19650,Owner,10,150000.0,MORTGAGE
74695987,13000,Sales Engineer,0,80000.0,RENT
73712129,6000,General Manager,8,48000.0,OWN
73701972,31000,Trucker Driver,10,92589.0,MORTGAGE
74612020,10000,Fiber Tech,10,49000.0,RENT
74496836,5125,,0,14000.0,RENT
73711597,10750,Mechanic,1,50000.0,RENT
72563750,14400,Registered Dietitian,3,49000.0,RENT
74011240,7550,bartender,7,26000.0,OWN
73713389,23900,License Practical Nurse,4,52000.0,RENT
73825480,8000,Mechanic,10,60000.0,OWN
73608581,5000,Laberor ,10,54000.0,RENT
73510454,21400,Account Executive,0,65000.0,RENT
74545177,34300,Pararmedic,10,75000.0,MORTGAGE
72513433,30000,Foreman,10,70000.0,MORTGAGE
74494982,15000,Office Associate,4,45000.0,RENT
74635352,10000,OPERATIONS MANAGER,5,60000.0,RENT
73676350,6725,,0,19848.0,RENT
74597507,20000,sales,0,250000.0,MORTGAGE
71542587,10000,,0,34152.0,MORTGAGE
73896127,15000,Sr. Software Developer,4,80000.0,RENT
74884505,24000,Claims Rep,8,65000.0,MORTGAGE
73823512,22600,Mgmt,8,185000.0,MORTGAGE
73500359,10000,Machine Operator,5,38000.0,MORTGAGE
74535629,6475,Machine Operator II,2,35000.0,OWN
73540690,35000,PRESIDENT,10,325000.0,RENT
74612420,8000,maintenance coordinator,10,40000.0,MORTGAGE
73969388,4000,,0,31488.0,RENT
74844253,21800,Operations/Community Administrative Mgr,0,47400.0,RENT
73561257,15000,Sales,5,75000.0,RENT
73796102,23800,Accounting Manager,4,52000.0,RENT
74545862,10000,Attorney,2,50000.0,OWN
74051455,35000,"Sr. Manager, Human Resources",1,150000.0,OWN
74525423,6000,Forklift Driver,3,25000.0,RENT
74645001,9600,Analyst,5,61000.0,RENT
74604935,19600,District Manager ,10,50000.0,RENT
73714016,9900,Batch Maker,10,45000.0,OWN
74191370,28000,Network Engineer,9,120000.0,RENT
74636367,5225,Chief Operating Officer,8,57000.0,RENT
74546611,5000,Manager,10,150000.0,MORTGAGE
73478180,6000,Transportation Assistant,0,56807.0,MORTGAGE
74051873,8000,Finisher,2,54000.0,RENT
74611477,35000,complaints resolution specialist ,10,84953.0,MORTGAGE
73956407,8925,,0,30000.0,OWN
74505328,7000,Night Stock,1,34000.0,RENT
74835577,20000,Administrative coordinator,10,70000.0,RENT
74461309,21000,Branch Manager,5,185000.0,MORTGAGE
74582034,1000,,0,24500.0,MORTGAGE
73846245,12200,Saftey Specialist ,6,80000.0,RENT
73736758,35000,Bookkeeper,9,78000.0,OWN
73704228,8150,Logistics Manager,3,50000.0,RENT
73648372,15425,owner,10,91000.0,RENT
74613851,20000,Agent/Advisor,0,55000.0,RENT
74496618,8400,Cosmetologist,9,18800.0,MORTGAGE
73713059,10000,Able Seaman,10,65000.0,MORTGAGE
73376248,8500,,0,58000.0,MORTGAGE
74622866,3650,,0,37289.0,MORTGAGE
74691370,15000,Branch Coornaintor,10,70000.0,MORTGAGE
73519007,35000,maintenance administrator,10,88000.0,MORTGAGE
74764541,10000,Inside Sales,0,40000.0,RENT
74495211,12350,Operations Lead,7,39107.0,RENT
73686819,8000,cook,0,50000.0,RENT
74515023,40000,"Managing Director, Head of Business Deve",10,350000.0,MORTGAGE
74533628,1500,Program Assistant,6,37000.0,RENT
74495186,10000,PAYMENT RECEIVABLES,3,83000.0,OWN
74585233,3175,owner/operator,8,30000.0,RENT
74692352,3000,Counter sales person,10,39000.0,RENT
74784433,35000,Business banker,1,90000.0,RENT
73511215,21075,Lineman,10,109500.0,MORTGAGE
74884444,4000,Event Planner,10,50000.0,MORTGAGE
74141431,4950,manager,8,36000.0,RENT
74495009,8000,Admin Assistant,6,46000.0,RENT
74717121,10000,Senior Accountant,0,85000.0,RENT
74984408,15000,Associate,0,170000.0,RENT
74635044,35000,Ophthalmic tech,4,86000.0,RENT
74864397,23000,General Manager,10,102000.0,MORTGAGE
74664311,28800,"Mail handler , Clerk",3,65000.0,MORTGAGE
73855408,14000,Journeyman lineman,10,100000.0,MORTGAGE
73609411,15000,Superintendent ,1,95000.0,RENT
74555565,13200,LEAD SAFETY REP,3,100000.0,OWN
73844127,20000,Parole Officer,10,103000.0,MORTGAGE
74944507,20000,Teacher,8,92000.0,RENT
74784489,20000,Financial Advisor,6,180000.0,MORTGAGE
74835335,19000,Electrician ,10,85000.0,MORTGAGE
74664911,6150,,0,22622.0,RENT
74081627,9300,Billing Manager,4,56000.0,RENT
74611341,20775,SR PAYROLL TEAM LEADER,9,80000.0,MORTGAGE
71737462,16000,,0,61320.0,MORTGAGE
73131873,24500,Talent Acquisition Coordinator,1,49000.0,RENT
73764477,29250,Trust Administrator,10,66500.0,MORTGAGE
74665758,14400,Tax Accountant,9,51000.0,OWN
74513875,14000,Warehouse Manager,0,50000.0,RENT
74735705,5000,Medical Director,2,200000.0,OWN
73865081,15000,Radiation therapist ,1,90000.0,RENT
74626089,18000,Engineer,1,70000.0,RENT
74825264,12000,Medical policy specialist-nurse,10,56000.0,MORTGAGE
74657078,6000,Sales rep,2,68000.0,MORTGAGE
73440453,18000,Carpenter foreman,3,125000.0,MORTGAGE
74724534,17500,coctail serverd,10,35000.0,RENT
74636291,35000,Manager,6,118000.0,RENT
73460686,12000,Sales specialist,5,52000.0,MORTGAGE
74636118,12000,Director of Client Relations,0,115000.0,RENT
74663465,15000,Dean of students,8,41000.0,RENT
74496045,15000,Service Advisor,3,40000.0,RENT
73955789,2100,,0,18000.0,MORTGAGE
74574900,6000,Special Education Teacher,1,50000.0,RENT
74686240,6400,branch admin,10,44000.0,MORTGAGE
72042907,22100,Full Charge Bookkeeper,1,56000.0,MORTGAGE
73714099,11650,Communication Supervisor,10,88000.0,RENT
74711176,11575,receiving,4,34468.0,RENT
74566563,23100,examiner,7,177596.0,RENT
74503742,29900,Technical Services Manager,1,92000.0,MORTGAGE
74824156,12000,Supervisor,10,50000.0,RENT
73704341,22000,,0,76000.0,MORTGAGE
74774294,10000,Teacher,10,60000.0,RENT
73885473,13000,Nurse specialist,4,82000.0,MORTGAGE
74704868,24900,,0,64270.0,MORTGAGE
72800260,20000,optometrist,10,120000.0,MORTGAGE
74596539,15000,Senior Technical Support,9,73000.0,MORTGAGE
74563641,10000,assistant manager,8,28000.0,OWN
74062232,24000,Sales Manager,0,51000.0,MORTGAGE
74545748,33075,Machinist,10,76000.0,MORTGAGE
74112253,9500,Policy Analyst,4,51000.0,RENT
74525933,14800,,0,39000.0,RENT
74554027,2700,DC Utility-A,3,75000.0,RENT
74101836,6000,Business Analyst I,2,52000.0,RENT
74625608,18800,Attorney-Account Manager ,0,93000.0,RENT
72633015,21000,Sr. Manager,5,250000.0,OWN
74804346,10000,Preferred Sales,2,60000.0,RENT
73711546,15000,Scheduler,10,58240.0,RENT
73874715,28000,Technical Architect,3,136000.0,RENT
73794873,22000,Partner,10,295000.0,OWN
74683094,22000,Program Manager,10,155000.0,MORTGAGE
74925318,40000,Director,2,150000.0,RENT
74594830,16800,Heavy truck technician,10,75000.0,OWN
73458400,14000,Surgeon,8,255000.0,MORTGAGE
73408528,34000,owner operater,10,68000.0,MORTGAGE
74994809,15000,Procurement Manager,2,119000.0,RENT
74513810,35000,Manager,10,160000.0,MORTGAGE
74586062,3600,Research Administrator,8,70000.0,RENT
74704893,7200,Support tech,10,65000.0,RENT
74954359,4000,Manager,2,55000.0,RENT
73843548,16000,Set up ,0,60000.0,MORTGAGE
73630714,5000,Medication Technician ,8,48500.0,MORTGAGE
74182032,24000,Owner,3,80000.0,RENT
73057130,21000,Property Investor,10,102000.0,MORTGAGE
74546335,28000,Asst. mgr,10,125000.0,MORTGAGE
73590317,7200,Regional Training Coordinator,0,72000.0,RENT
74543551,10000,Legal secretary,1,35000.0,MORTGAGE
74525127,10000,Pattern Making Assistant,2,45000.0,OWN
73765859,20000,"pro maker, carpenter ",10,98000.0,MORTGAGE
74514343,8500,material handler,10,37000.0,OWN
74964373,21000,Account Executive,1,95000.0,MORTGAGE
74964317,4000,Paralegal/Contract Coordinator,2,40000.0,RENT
74685309,10000,CNA,0,30000.0,RENT
73703566,15000,Customer Service Data Entry,10,38000.0,OWN
74112335,25000,Project Manager,2,130000.0,OWN
74736184,12750,Financial Advisor,2,124000.0,RENT
74764416,21000,Trade Show Manager,10,150000.0,MORTGAGE
74974342,15200,Classroom technology Specialist,2,50000.0,RENT
74725140,13350,Escrow Coordinator,3,43000.0,MORTGAGE
74674105,11250,Manager,2,44000.0,RENT
74696418,18500,Manager-Transitional Care,10,92000.0,OWN
73530963,9800,,0,22320.0,OWN
74537010,30000,Assistant District Attorney,2,60000.0,MORTGAGE
73726033,8000,cashier,5,23000.0,RENT
74645682,7600,Director of Food Service ,0,63000.0,RENT
74864276,30000,Pilot,4,155000.0,MORTGAGE
74653835,40000,"Associate Director, NA Communications",4,260500.0,MORTGAGE
72613717,35000,District Transportation Manager,8,100000.0,MORTGAGE
74625866,5000,Building maintenance assistant,3,30000.0,MORTGAGE
74954313,15000,Registered Nurse,5,70000.0,MORTGAGE
74754296,4000,Systems engineer,0,50000.0,RENT
74514833,10000,Assistant Manager,10,55000.0,MORTGAGE
73968342,28000,Owner,10,121400.0,RENT
74904269,4000,On boarding Coordinator,1,39900.0,MORTGAGE
74735033,6000,Teacher,3,63700.0,RENT
73785794,22000,operation manager,6,93000.0,OWN
74924342,30000,Financial Advisor,1,75000.0,MORTGAGE
73712891,10000,Dock Supervisor,5,62000.0,MORTGAGE
73386261,11800,Maintenance Technician,1,42000.0,MORTGAGE
74574318,10000,Commercial Van Installer,1,56000.0,RENT
74673462,20000,Team member,10,85000.0,MORTGAGE
74702856,13150,Rehab coordinator,9,36000.0,RENT
74642367,6000,Preschool ,8,28000.0,MORTGAGE
74131871,8000,secretary,3,33600.0,RENT
72565723,5750,RETAIL SALES MSR IV,10,57000.0,MORTGAGE
74515750,16550,Customer Care Representative,7,36000.0,RENT
74617321,15000,Professor,10,60500.0,OWN
74621753,5500,Machinist,5,45000.0,RENT
73884162,10500,Truck driver,0,29500.0,RENT
74724220,5725,,0,24880.0,MORTGAGE
74643483,24000,Project Manager,6,69000.0,RENT
74524009,18000,Audit Manager,0,140000.0,MORTGAGE
74535527,32200,Registered Nurse,10,70000.0,OWN
73816064,15000,techician,10,75000.0,MORTGAGE
74221851,22000,Lead Specialist,10,71000.0,MORTGAGE
74864996,12000,Sr technical recruiter/FSO,10,100000.0,MORTGAGE
73864551,10000,Operational Risk Management,1,95400.0,MORTGAGE
74543420,15600,MFG Supervisor,10,65000.0,MORTGAGE
629140,13525,Mill Operator,5,60000.0,RENT
74585121,7800,MELT DEPT,10,52000.0,RENT
73509673,10000,Patrolman,4,47000.0,OWN
74505188,10000,Teacher,10,58000.0,RENT
73550172,34800,IT Professional ,10,102000.0,MORTGAGE
74584486,35000,Director of Human Resources,4,119000.0,MORTGAGE
74685249,35000,Corporate Security Investigator,2,103000.0,RENT
73934442,20000,Manager,4,50000.0,MORTGAGE
74711732,13650,Child Super,10,64000.0,MORTGAGE
74654940,7400,Manager ,10,60000.0,MORTGAGE
70854288,4200,mgr,10,55000.0,RENT
74162265,30000,STATION AGENT,10,82000.0,MORTGAGE
74202369,28000,Executive Sales Consultant,10,164000.0,MORTGAGE
73703998,13200,,0,50000.0,MORTGAGE
74505778,29000,owner,10,75000.0,OWN
74626874,20000,General Manager,8,55000.0,MORTGAGE
74662748,3550,Receptionist ,0,27000.0,RENT
74582589,14000,Driver,10,65000.0,MORTGAGE
73551194,11175,Soccer Coach,3,29904.0,RENT
74693537,20000,Assistant Director ,10,136000.0,MORTGAGE
74722733,28000,Inspector,10,72000.0,RENT
74532497,5400,Driver,10,50000.0,MORTGAGE
74526538,10000,Assistant Executive Director,0,90000.0,MORTGAGE
