id,grade,home_ownership,sub_grade,int_rate,mort_acc,is_good_customer
72575645,D,RENT,D3,18.25,0,no
73171390,B,MORTGAGE,B3,9.75,1,yes
72574060,B,MORTGAGE,B2,9.16,4,yes
72857132,C,MORTGAGE,C4,14.46,6,yes
72887226,C,RENT,C3,13.67,0,yes
73333278,A,MORTGAGE,A4,7.39,1,yes
71776742,C,RENT,C4,14.46,0,yes
73027261,C,RENT,C3,13.67,0,yes
72655017,D,MORTGAGE,D3,18.25,1,no
72937153,C,MORTGAGE,C1,11.99,2,yes
73098146,C,MORTGAGE,C2,12.99,1,no
73161477,B,RENT,B2,9.16,0,yes
72927191,C,RENT,C5,15.31,0,yes
72716531,E,OWN,E5,22.45,0,no
71905162,F,MORTGAGE,F3,24.99,4,yes
73067274,D,MORTGAGE,D5,19.53,1,yes
73017235,F,MORTGAGE,F2,24.11,1,yes
72877197,D,RENT,D1,16.29,1,no
72774754,C,OWN,C5,15.31,2,yes
71726133,B,RENT,B4,10.75,3,yes
73057181,C,RENT,C2,12.99,0,yes
72877178,D,RENT,D4,18.99,0,no
73282608,B,MORTGAGE,B1,8.39,1,yes
72957207,F,RENT,F4,25.88,0,no
72612897,B,MORTGAGE,B3,9.75,8,yes
73007155,C,OWN,C3,13.67,0,yes
73017241,C,RENT,C4,14.46,1,yes
72957275,D,RENT,D3,18.25,0,yes
73027179,C,MORTGAGE,C1,11.99,1,no
73201488,A,MORTGAGE,A1,5.32,3,yes
72523442,C,RENT,C4,14.46,3,yes
73282278,A,MORTGAGE,A1,5.32,3,yes
71967571,B,MORTGAGE,B3,9.75,3,no
73333239,B,OWN,B4,10.75,0,yes
71856060,A,RENT,A5,7.89,3,yes
73131275,A,OWN,A4,7.39,0,yes
73141284,A,MORTGAGE,A5,7.89,1,yes
73302436,B,RENT,B1,8.39,0,no
72545992,C,MORTGAGE,C3,13.67,6,yes
72696137,C,RENT,C1,11.99,0,no
72746160,D,MORTGAGE,D1,16.29,1,yes
72822164,F,MORTGAGE,F2,24.11,0,no
72907114,C,MORTGAGE,C4,14.46,1,yes
72773676,D,OWN,D2,17.27,3,yes
71068473,B,MORTGAGE,B3,9.75,1,yes
72625832,C,RENT,C2,12.99,0,yes
73241202,B,MORTGAGE,B1,8.39,3,yes
73201418,B,RENT,B2,9.16,0,yes
72607090,E,MORTGAGE,E4,21.97,1,yes
73365308,B,MORTGAGE,B2,9.16,2,no
72616072,C,MORTGAGE,C5,15.31,3,no
72626091,E,MORTGAGE,E5,22.45,3,no
73292276,B,MORTGAGE,B5,11.47,6,yes
72596103,C,RENT,C5,15.31,0,no
72664101,A,MORTGAGE,A5,7.89,2,yes
72596105,C,MORTGAGE,C4,14.46,3,no
72586071,C,RENT,C3,13.67,0,no
71735688,B,MORTGAGE,B1,8.39,0,yes
71296244,B,OWN,B2,9.16,0,yes
71057326,B,RENT,B1,8.39,0,yes
72843124,C,OWN,C2,12.99,1,yes
72743677,C,MORTGAGE,C1,11.99,2,yes
73067136,C,MORTGAGE,C2,12.99,3,no
73231511,B,RENT,B5,11.47,0,yes
72607191,D,RENT,D1,16.29,0,yes
73027112,D,RENT,D3,18.25,0,yes
72726025,C,OWN,C1,11.99,0,yes
72937114,C,RENT,C1,11.99,6,yes
72585218,C,RENT,C2,12.99,0,yes
72596048,C,MORTGAGE,C2,12.99,4,yes
72755877,E,MORTGAGE,E2,20.75,5,yes
72605961,E,MORTGAGE,E2,20.75,8,yes
73221254,A,MORTGAGE,A4,7.39,1,yes
73151359,A,MORTGAGE,A1,5.32,4,yes
72736060,E,MORTGAGE,E3,21.18,1,yes
72724347,C,MORTGAGE,C3,13.67,3,no
72083639,C,MORTGAGE,C5,15.31,1,no
73251236,A,MORTGAGE,A4,7.39,3,yes
73302388,B,MORTGAGE,B5,11.47,1,no
73312268,B,MORTGAGE,B4,10.75,2,yes
73251313,A,MORTGAGE,A2,6.49,7,yes
72666027,D,RENT,D1,16.29,3,yes
72626111,D,MORTGAGE,D2,17.27,1,no
72662309,B,RENT,B5,11.47,0,yes
73121457,B,OWN,B5,11.47,3,no
73067150,D,MORTGAGE,D3,18.25,0,yes
72574495,B,RENT,B4,10.75,0,yes
72847122,E,RENT,E4,21.97,0,no
73121344,B,MORTGAGE,B2,9.16,7,yes
73131412,B,RENT,B4,10.75,5,yes
71844502,F,MORTGAGE,F1,23.13,12,no
72545982,C,RENT,C5,15.31,0,yes
72716475,E,RENT,E2,20.75,2,yes
73312270,B,MORTGAGE,B1,8.39,1,yes
73191285,A,MORTGAGE,A1,5.32,5,yes
72800055,D,RENT,D4,18.99,1,no
72686037,B,RENT,B2,9.16,0,no
72705978,D,RENT,D2,17.27,4,no
71866570,B,MORTGAGE,B2,9.16,1,yes
73007359,B,OWN,B1,8.39,2,yes
72907485,B,RENT,B4,10.75,0,yes
72867160,A,MORTGAGE,A5,7.89,5,yes
72997339,A,RENT,A4,7.39,1,yes
71947922,B,MORTGAGE,B2,9.16,0,yes
73057720,A,RENT,A5,7.89,0,yes
72535030,C,MORTGAGE,C2,12.99,2,yes
72743858,A,MORTGAGE,A4,7.39,2,yes
72686169,D,MORTGAGE,D1,16.29,5,no
72545550,A,MORTGAGE,A3,6.97,0,yes
72644690,B,MORTGAGE,B1,8.39,1,yes
72585852,A,MORTGAGE,A1,5.32,3,yes
72867478,A,OWN,A1,5.32,5,yes
72917442,B,RENT,B4,10.75,0,yes
72987125,B,MORTGAGE,B3,9.75,4,yes
72967550,B,MORTGAGE,B2,9.16,6,yes
72685793,B,MORTGAGE,B1,8.39,3,yes
72695956,A,RENT,A3,6.97,0,yes
72052968,B,RENT,B3,9.75,0,yes
72997303,B,RENT,B4,10.75,0,no
72513439,B,OWN,B4,10.75,0,yes
72556296,A,OWN,A5,7.89,4,yes
72801230,C,OWN,C4,14.46,0,no
72967535,B,RENT,B2,9.16,0,yes
72533915,A,MORTGAGE,A4,7.39,2,yes
72545905,C,RENT,C4,14.46,0,yes
73261203,B,MORTGAGE,B3,9.75,7,yes
73098150,A,MORTGAGE,A3,6.97,3,yes
72595873,C,RENT,C2,12.99,0,no
72686248,B,MORTGAGE,B5,11.47,2,yes
72797092,B,MORTGAGE,B3,9.75,1,yes
73087805,B,RENT,B5,11.47,2,yes
72997398,A,MORTGAGE,A2,6.49,2,no
71807157,D,MORTGAGE,D3,18.25,5,yes
72829517,A,MORTGAGE,A2,6.49,1,yes
73007617,B,RENT,B4,10.75,0,yes
72801301,B,MORTGAGE,B3,9.75,5,yes
72695623,C,RENT,C4,14.46,0,no
73067504,B,MORTGAGE,B4,10.75,4,yes
72685115,E,MORTGAGE,E5,22.45,3,no
70996982,B,OWN,B5,11.47,1,yes
73007633,B,RENT,B3,9.75,1,yes
72822112,B,RENT,B2,9.16,0,no
72625399,B,RENT,B4,10.75,0,yes
72674387,B,MORTGAGE,B2,9.16,2,yes
72897234,B,RENT,B5,11.47,0,yes
72555389,C,RENT,C3,13.67,0,yes
73302160,A,MORTGAGE,A2,6.49,7,yes
71736119,B,MORTGAGE,B1,8.39,4,yes
72735953,C,OWN,C1,11.99,1,yes
72746133,A,MORTGAGE,A3,6.97,3,yes
72957316,B,RENT,B1,8.39,0,yes
72997259,A,MORTGAGE,A5,7.89,2,yes
72665958,C,MORTGAGE,C1,11.99,2,yes
72736049,B,RENT,B2,9.16,0,yes
73037641,A,MORTGAGE,A2,6.49,4,yes
73098119,B,MORTGAGE,B5,11.47,3,yes
72744547,C,MORTGAGE,C1,11.99,1,yes
72555999,C,RENT,C1,11.99,0,yes
72867734,B,RENT,B4,10.75,4,yes
73077294,A,OWN,A1,5.32,3,yes
72534949,C,RENT,C1,11.99,1,yes
72927589,B,MORTGAGE,B1,8.39,0,yes
72775543,A,RENT,A5,7.89,0,yes
72755455,A,MORTGAGE,A1,5.32,2,yes
72605935,B,RENT,B3,9.75,5,yes
72673297,F,MORTGAGE,F5,26.57,4,yes
72937290,B,MORTGAGE,B5,11.47,0,no
72927400,B,MORTGAGE,B3,9.75,3,yes
72897336,B,RENT,B3,9.75,0,yes
72797962,A,RENT,A2,6.49,0,yes
72867667,B,MORTGAGE,B3,9.75,5,yes
72705179,D,MORTGAGE,D3,18.25,1,yes
72672188,B,RENT,B4,10.75,0,yes
72775793,B,OWN,B1,8.39,0,yes
72535050,E,OWN,E2,20.75,4,no
72606523,A,RENT,A5,7.89,5,yes
73037122,B,RENT,B3,9.75,0,no
72735976,C,RENT,C2,12.99,0,yes
72124461,C,MORTGAGE,C3,13.67,1,yes
71492139,B,RENT,B5,11.47,0,yes
72736048,A,MORTGAGE,A5,7.89,3,no
72716261,B,MORTGAGE,B5,11.47,1,yes
72755845,B,RENT,B1,8.39,0,yes
72987166,B,RENT,B4,10.75,0,yes
72724903,B,MORTGAGE,B2,9.16,2,yes
72703646,B,MORTGAGE,B3,9.75,0,yes
73027490,B,OWN,B4,10.75,4,no
73241118,B,MORTGAGE,B1,8.39,1,yes
73017560,B,OWN,B4,10.75,1,no
71785753,A,RENT,A4,7.39,0,yes
72664347,D,MORTGAGE,D4,18.99,3,yes
72725897,E,RENT,E4,21.97,0,yes
72829577,B,MORTGAGE,B5,11.47,3,no
73191115,A,RENT,A5,7.89,0,no
72997487,B,OWN,B3,9.75,0,yes
73077690,B,MORTGAGE,B3,9.75,7,no
70873115,A,OWN,A2,6.49,0,no
70935416,B,MORTGAGE,B4,10.75,1,no
71562191,B,MORTGAGE,B5,11.47,2,yes
72083307,A,MORTGAGE,A3,6.97,3,yes
73271117,B,RENT,B4,10.75,0,yes
72867332,B,MORTGAGE,B5,11.47,0,no
72586007,A,OWN,A3,6.97,4,yes
73171157,B,MORTGAGE,B1,8.39,3,yes
72565788,C,OWN,C4,14.46,0,yes
72766036,A,RENT,A1,5.32,1,yes
72686179,D,RENT,D4,18.99,0,yes
72656271,E,OWN,E1,19.99,3,yes
72801003,A,OWN,A5,7.89,2,yes
72917709,B,MORTGAGE,B2,9.16,1,yes
72937581,A,MORTGAGE,A2,6.49,3,yes
72665917,C,RENT,C1,11.99,0,no
72775827,D,RENT,D2,17.27,0,yes
72927476,A,MORTGAGE,A1,5.32,3,yes
73037448,B,MORTGAGE,B2,9.16,8,no
72766184,B,MORTGAGE,B2,9.16,0,no
72736064,B,MORTGAGE,B5,11.47,5,yes
72003394,B,MORTGAGE,B5,11.47,1,no
72686070,B,RENT,B5,11.47,2,yes
72696057,C,MORTGAGE,C1,11.99,7,yes
72843238,A,OWN,A2,6.49,0,yes
71884597,B,MORTGAGE,B1,8.39,5,yes
72073347,F,RENT,F2,24.11,0,yes
72957532,B,RENT,B2,9.16,0,yes
72927504,B,MORTGAGE,B2,9.16,2,yes
72967764,B,MORTGAGE,B1,8.39,2,yes
72575864,A,RENT,A1,5.32,1,yes
72656312,D,RENT,D4,18.99,0,yes
72615873,E,RENT,E3,21.18,0,yes
73077704,B,RENT,B3,9.75,0,yes
71957339,D,RENT,D3,18.25,0,no
72829181,A,MORTGAGE,A4,7.39,2,yes
73007285,B,RENT,B5,11.47,0,yes
72585946,C,MORTGAGE,C5,15.31,5,yes
72775999,A,MORTGAGE,A2,6.49,1,no
72755794,A,RENT,A1,5.32,0,no
72867544,B,RENT,B5,11.47,0,yes
72897422,B,MORTGAGE,B1,8.39,5,yes
72585766,C,RENT,C1,11.99,0,yes
72745858,C,MORTGAGE,C1,11.99,3,yes
72615837,B,RENT,B3,9.75,0,yes
72744916,G,RENT,G2,28.14,0,no
72606901,F,MORTGAGE,F5,26.57,1,yes
72755616,B,RENT,B3,9.75,1,yes
72735795,C,OWN,C3,13.67,2,no
72745932,D,RENT,D3,18.25,0,no
72705895,B,MORTGAGE,B3,9.75,3,yes
72595686,B,OWN,B3,9.75,1,yes
72615816,C,OWN,C5,15.31,0,no
72676038,D,RENT,D3,18.25,0,yes
72656166,C,MORTGAGE,C1,11.99,3,yes
72575966,A,OWN,A2,6.49,2,yes
72575933,A,OWN,A4,7.39,1,no
72665701,C,RENT,C4,14.46,0,no
72606847,C,RENT,C4,14.46,0,yes
71936730,D,MORTGAGE,D1,16.29,4,no
71725867,B,MORTGAGE,B5,11.47,1,yes
72614479,C,MORTGAGE,C5,15.31,0,yes
72763548,C,MORTGAGE,C3,13.67,0,yes
72799946,B,OWN,B5,11.47,0,yes
72259205,B,MORTGAGE,B2,9.16,5,yes
72665650,F,RENT,F5,26.57,3,no
72575917,B,RENT,B3,9.75,0,yes
72725866,C,RENT,C5,15.31,0,yes
72675142,D,MORTGAGE,D5,19.53,2,no
72725771,A,RENT,A1,5.32,0,yes
72765765,B,OWN,B3,9.75,6,yes
72615584,B,MORTGAGE,B3,9.75,4,yes
72676043,C,RENT,C4,14.46,0,no
72801086,B,MORTGAGE,B5,11.47,1,no
72695783,E,MORTGAGE,E5,22.45,5,yes
72704447,C,RENT,C2,12.99,0,yes
72545665,A,MORTGAGE,A4,7.39,4,yes
72625867,B,MORTGAGE,B2,9.16,0,yes
72801068,C,RENT,C1,11.99,0,no
71735115,F,MORTGAGE,F2,24.11,3,no
72797048,C,MORTGAGE,C3,13.67,1,yes
72676032,B,MORTGAGE,B5,11.47,1,yes
72725766,C,MORTGAGE,C3,13.67,4,no
72716185,G,RENT,G1,27.34,0,no
72534951,A,RENT,A3,6.97,0,yes
72625790,B,MORTGAGE,B1,8.39,4,yes
72555788,C,RENT,C5,15.31,0,yes
70834239,B,RENT,B4,10.75,1,yes
72755385,B,MORTGAGE,B5,11.47,2,yes
72585645,C,OWN,C3,13.67,3,yes
71175350,B,RENT,B2,9.16,4,yes
72765580,B,MORTGAGE,B3,9.75,3,yes
72775727,E,RENT,E3,21.18,1,no
71021535,E,RENT,E2,20.75,2,yes
72684485,C,MORTGAGE,C4,14.46,0,yes
72595542,B,MORTGAGE,B5,11.47,1,no
72625674,A,RENT,A3,6.97,0,yes
72553443,C,RENT,C5,15.31,1,no
72575707,B,RENT,B3,9.75,0,yes
72606597,A,MORTGAGE,A1,5.32,4,yes
72606669,E,MORTGAGE,E2,20.75,3,yes
72665569,A,MORTGAGE,A5,7.89,2,no
72695759,C,MORTGAGE,C2,12.99,3,yes
72735662,B,RENT,B3,9.75,0,yes
72799878,B,MORTGAGE,B1,8.39,7,yes
72800381,A,MORTGAGE,A2,6.49,1,yes
70825153,C,RENT,C3,13.67,0,yes
72013158,C,MORTGAGE,C5,15.31,3,yes
72555847,C,MORTGAGE,C5,15.31,4,yes
72716057,C,MORTGAGE,C1,11.99,2,yes
72694111,D,RENT,D2,17.27,0,no
72555822,F,MORTGAGE,F4,25.88,1,yes
72800957,B,MORTGAGE,B4,10.75,2,no
72775631,B,MORTGAGE,B1,8.39,1,yes
72545611,D,RENT,D4,18.99,0,yes
70842263,D,RENT,D2,17.27,0,yes
72798162,B,MORTGAGE,B2,9.16,1,yes
72716032,A,MORTGAGE,A3,6.97,3,yes
72685802,C,MORTGAGE,C3,13.67,1,yes
72724739,D,RENT,D5,19.53,2,no
72684627,A,RENT,A1,5.32,2,yes
72765706,C,MORTGAGE,C3,13.67,5,yes
72593187,C,MORTGAGE,C1,11.99,1,yes
72765089,B,MORTGAGE,B2,9.16,3,yes
72797796,C,RENT,C1,11.99,0,no
72534769,C,MORTGAGE,C4,14.46,1,yes
72705791,A,MORTGAGE,A1,5.32,5,yes
72615609,B,OWN,B2,9.16,0,yes
72595408,C,RENT,C1,11.99,0,yes
72625641,E,RENT,E1,19.99,0,no
72564525,E,MORTGAGE,E1,19.99,1,yes
72797760,C,MORTGAGE,C2,12.99,5,yes
71886230,C,RENT,C4,14.46,4,no
72722960,B,MORTGAGE,B3,9.75,3,yes
70887074,F,MORTGAGE,F1,23.13,3,no
72674728,D,OWN,D1,16.29,1,no
72695522,C,RENT,C3,13.67,0,yes
72645068,D,RENT,D5,19.53,0,no
72735527,A,RENT,A5,7.89,7,yes
72555592,D,RENT,D3,18.25,0,no
72775571,C,MORTGAGE,C1,11.99,2,yes
72624284,B,MORTGAGE,B2,9.16,5,yes
72544902,D,OWN,D5,19.53,1,yes
69977861,D,OWN,D1,16.29,2,yes
72799699,G,MORTGAGE,G2,28.14,1,yes
72715878,B,OWN,B2,9.16,0,yes
72695486,B,RENT,B3,9.75,0,yes
72585383,A,RENT,A1,5.32,0,yes
72555636,D,MORTGAGE,D5,19.53,0,yes
72695466,C,OWN,C4,14.46,3,yes
70846884,B,RENT,B3,9.75,0,yes
72555652,B,RENT,B3,9.75,0,yes
70935585,A,OWN,A1,5.32,0,yes
72705564,E,MORTGAGE,E3,21.18,3,no
72594895,E,MORTGAGE,E1,19.99,4,yes
72765429,C,RENT,C1,11.99,0,yes
72606448,B,MORTGAGE,B3,9.75,1,yes
72665339,C,MORTGAGE,C3,13.67,4,yes
72606413,F,RENT,F3,24.99,0,no
72615428,C,MORTGAGE,C2,12.99,9,yes
71804232,D,MORTGAGE,D5,19.53,0,no
72644925,E,OWN,E4,21.97,6,yes
72575597,D,RENT,D3,18.25,0,yes
72695580,B,RENT,B5,11.47,0,no
72615497,B,OWN,B1,8.39,2,no
71746645,C,MORTGAGE,C2,12.99,3,yes
72672722,C,RENT,C1,11.99,0,yes
72555656,B,RENT,B5,11.47,3,yes
72534638,C,MORTGAGE,C3,13.67,1,yes
72665268,G,RENT,G3,28.34,0,no
72555616,D,MORTGAGE,D3,18.25,5,yes
71907522,C,OWN,C3,13.67,0,yes
72800540,D,MORTGAGE,D2,17.27,1,no
72715590,C,RENT,C2,12.99,0,no
72655825,C,RENT,C5,15.31,0,yes
72574754,C,RENT,C3,13.67,0,yes
72544911,F,RENT,F3,24.99,0,no
72555581,E,RENT,E5,22.45,0,no
72565189,B,MORTGAGE,B5,11.47,5,yes
72705504,B,MORTGAGE,B4,10.75,2,no
72755187,C,OWN,C3,13.67,7,yes
72595359,C,RENT,C1,11.99,0,no
71957410,F,MORTGAGE,F4,25.88,5,yes
72545318,F,OWN,F1,23.13,0,yes
72615363,B,OWN,B3,9.75,5,yes
72695422,A,MORTGAGE,A1,5.32,5,yes
72775463,C,RENT,C1,11.99,1,yes
72715772,D,MORTGAGE,D2,17.27,3,no
72755194,C,MORTGAGE,C5,15.31,2,yes
72595324,E,MORTGAGE,E3,21.18,3,no
72543630,G,MORTGAGE,G4,28.67,1,no
72725397,C,MORTGAGE,C5,15.31,0,yes
72575541,D,MORTGAGE,D4,18.99,2,no
72798701,B,RENT,B5,11.47,1,yes
72513179,G,MORTGAGE,G5,28.99,0,yes
72605418,A,OWN,A3,6.97,1,yes
72797224,B,OWN,B4,10.75,1,yes
72615388,C,OWN,C4,14.46,4,no
72606367,B,RENT,B5,11.47,3,yes
72654796,B,RENT,B2,9.16,5,yes
72799659,D,MORTGAGE,D5,19.53,0,no
72625343,C,RENT,C5,15.31,0,yes
72674865,C,MORTGAGE,C5,15.31,2,yes
72575346,D,MORTGAGE,D5,19.53,0,yes
72799664,F,RENT,F1,23.13,0,no
72775467,B,RENT,B2,9.16,0,yes
72513192,A,OWN,A2,6.49,1,yes
72534448,C,RENT,C1,11.99,1,no
72615377,D,OWN,D3,18.25,0,yes
72684748,C,OWN,C4,14.46,5,no
72605937,C,RENT,C1,11.99,2,yes
72013050,C,RENT,C3,13.67,1,no
72745381,C,MORTGAGE,C1,11.99,4,yes
72755115,D,MORTGAGE,D1,16.29,4,yes
72672392,C,MORTGAGE,C3,13.67,5,no
72585344,C,RENT,C4,14.46,0,yes
72724003,C,RENT,C3,13.67,0,yes
72092342,C,RENT,C2,12.99,1,yes
72584109,E,MORTGAGE,E4,21.97,1,yes
72606247,B,RENT,B2,9.16,0,yes
72606150,C,MORTGAGE,C4,14.46,2,yes
72685220,A,MORTGAGE,A1,5.32,1,yes
72754992,A,OWN,A2,6.49,2,yes
72665029,C,RENT,C1,11.99,0,yes
72615182,C,RENT,C4,14.46,0,no
72625257,B,MORTGAGE,B1,8.39,3,yes
72534335,B,MORTGAGE,B2,9.16,1,yes
72745227,C,OWN,C5,15.31,0,yes
70651118,E,OWN,E1,19.99,2,no
72735371,E,OWN,E2,20.75,0,no
72725289,D,MORTGAGE,D3,18.25,0,no
72606099,B,MORTGAGE,B5,11.47,0,yes
72595194,D,MORTGAGE,D1,16.29,3,yes
72725256,B,MORTGAGE,B2,9.16,2,yes
72800520,D,MORTGAGE,D1,16.29,1,yes
71937755,D,OWN,D3,18.25,4,yes
70911358,B,RENT,B4,10.75,1,yes
72544153,C,MORTGAGE,C3,13.67,0,no
72733785,G,MORTGAGE,G1,27.34,7,yes
70633395,C,MORTGAGE,C2,12.99,1,yes
72154611,E,OWN,E2,20.75,4,no
72724388,D,RENT,D5,19.53,0,yes
72798634,C,RENT,C2,12.99,1,no
72513078,C,RENT,C1,11.99,0,yes
72052833,A,MORTGAGE,A1,5.32,5,yes
72247375,C,RENT,C5,15.31,3,yes
72705219,C,MORTGAGE,C2,12.99,4,yes
72534290,C,MORTGAGE,C4,14.46,2,yes
71797075,B,MORTGAGE,B2,9.16,1,yes
72705351,B,MORTGAGE,B1,8.39,4,yes
72555378,B,MORTGAGE,B4,10.75,3,yes
72565312,C,MORTGAGE,C3,13.67,7,yes
72645382,D,MORTGAGE,D5,19.53,0,no
72555390,D,RENT,D2,17.27,2,yes
72655427,F,MORTGAGE,F2,24.11,0,no
72705197,A,MORTGAGE,A5,7.89,8,yes
72788765,D,OWN,D1,16.29,0,no
72800229,C,RENT,C3,13.67,2,no
71603303,A,RENT,A3,6.97,1,yes
72634568,C,MORTGAGE,C3,13.67,4,yes
72675412,C,RENT,C3,13.67,0,yes
72775242,B,OWN,B3,9.75,1,yes
72735131,F,MORTGAGE,F1,23.13,2,no
72664899,A,MORTGAGE,A1,5.32,2,yes
72606000,F,RENT,F1,23.13,0,no
72745035,C,RENT,C2,12.99,2,yes
72573570,C,MORTGAGE,C2,12.99,2,yes
71927252,F,MORTGAGE,F4,25.88,5,no
72725085,B,RENT,B2,9.16,0,yes
72685131,B,MORTGAGE,B3,9.75,5,no
72513040,C,MORTGAGE,C1,11.99,2,yes
72745155,B,RENT,B3,9.75,5,yes
72523040,C,RENT,C5,15.31,0,no
72595103,B,RENT,B2,9.16,0,yes
72797601,A,MORTGAGE,A1,5.32,1,yes
72745145,C,RENT,C3,13.67,0,yes
72575273,A,RENT,A3,6.97,1,no
72765085,D,RENT,D2,17.27,0,no
71785988,E,MORTGAGE,E3,21.18,2,yes
72555351,A,OWN,A5,7.89,0,no
72544150,E,RENT,E1,19.99,2,no
72565181,D,RENT,D5,19.53,0,no
72745028,D,MORTGAGE,D4,18.99,0,no
72654206,A,RENT,A5,7.89,0,no
72625175,E,MORTGAGE,E1,19.99,1,yes
72664947,A,RENT,A3,6.97,1,no
72754167,F,RENT,F3,24.99,3,no
72545003,B,RENT,B5,11.47,0,yes
72555280,E,MORTGAGE,E2,20.75,5,yes
72745089,C,MORTGAGE,C5,15.31,1,yes
72555329,D,MORTGAGE,D4,18.99,4,yes
72715495,A,RENT,A4,7.39,2,no
72534174,A,MORTGAGE,A2,6.49,4,yes
72605128,C,OWN,C4,14.46,6,no
72645194,C,MORTGAGE,C4,14.46,5,yes
72800410,B,OWN,B4,10.75,1,yes
72724934,C,RENT,C1,11.99,0,yes
72685071,B,MORTGAGE,B3,9.75,2,no
72594962,D,OWN,D1,16.29,0,no
72563033,D,RENT,D2,17.27,0,no
72573262,F,RENT,F2,24.11,0,no
72734923,A,OWN,A2,6.49,0,yes
72512986,D,MORTGAGE,D2,17.27,2,no
72555217,C,RENT,C4,14.46,0,no
72614901,D,RENT,D1,16.29,0,no
72133864,C,MORTGAGE,C4,14.46,1,no
72735107,G,RENT,G4,28.67,0,no
70965744,A,OWN,A3,6.97,0,yes
72605901,C,MORTGAGE,C5,15.31,0,yes
72605888,C,MORTGAGE,C4,14.46,1,yes
72565089,C,RENT,C3,13.67,0,yes
71098695,C,MORTGAGE,C1,11.99,2,yes
72684960,D,RENT,D1,16.29,0,no
72203907,F,MORTGAGE,F5,26.57,3,no
72533444,E,MORTGAGE,E1,19.99,4,no
72775105,C,RENT,C4,14.46,0,yes
72594993,C,OWN,C2,12.99,4,yes
72797511,C,MORTGAGE,C5,15.31,3,yes
72684975,B,OWN,B3,9.75,3,no
72605768,C,OWN,C1,11.99,0,yes
68834516,G,MORTGAGE,G2,28.14,1,yes
72645048,E,MORTGAGE,E5,22.45,3,no
72584870,E,RENT,E3,21.18,0,no
72702637,C,MORTGAGE,C4,14.46,1,yes
72705047,E,MORTGAGE,E4,21.97,1,no
72655034,A,MORTGAGE,A2,6.49,3,yes
72194333,A,OWN,A5,7.89,3,yes
72724886,A,MORTGAGE,A1,5.32,7,yes
72695029,F,RENT,F2,24.11,0,no
72615016,E,MORTGAGE,E1,19.99,1,no
72575153,F,RENT,F5,26.57,0,no
72675293,D,MORTGAGE,D4,18.99,1,yes
72754852,B,RENT,B2,9.16,2,no
72605800,C,MORTGAGE,C3,13.67,2,yes
72594974,C,MORTGAGE,C2,12.99,3,yes
72062279,D,RENT,D5,19.53,0,no
72644963,C,OWN,C5,15.31,0,no
70877615,B,MORTGAGE,B4,10.75,2,yes
72564849,B,RENT,B3,9.75,0,yes
72800129,E,RENT,E3,21.18,0,yes
72715219,C,RENT,C2,12.99,0,no
72573531,E,MORTGAGE,E2,20.75,2,yes
72787947,B,MORTGAGE,B1,8.39,0,yes
72654963,C,RENT,C2,12.99,1,no
72724789,C,RENT,C4,14.46,1,yes
72713014,F,MORTGAGE,F2,24.11,0,yes
72664729,A,OWN,A3,6.97,1,yes
72664299,C,OWN,C2,12.99,0,yes
72644915,A,MORTGAGE,A3,6.97,2,no
72694806,D,MORTGAGE,D4,18.99,5,no
72796448,A,OWN,A2,6.49,2,yes
72654874,C,RENT,C2,12.99,0,yes
71926602,F,MORTGAGE,F5,26.57,5,no
72704917,D,OWN,D5,19.53,2,no
72704995,F,RENT,F1,23.13,0,no
72574897,A,RENT,A3,6.97,0,yes
72555073,C,RENT,C3,13.67,0,yes
72744763,D,RENT,D2,17.27,4,no
72664659,C,RENT,C4,14.46,0,no
72664632,B,RENT,B2,9.16,0,no
72542179,E,MORTGAGE,E1,19.99,3,yes
72704799,C,RENT,C1,11.99,0,no
72624895,C,MORTGAGE,C4,14.46,1,yes
72634781,B,RENT,B4,10.75,2,yes
72553730,B,MORTGAGE,B5,11.47,2,yes
72544682,B,MORTGAGE,B2,9.16,2,yes
72799360,C,MORTGAGE,C1,11.99,1,yes
72774562,A,MORTGAGE,A5,7.89,3,yes
71990254,F,RENT,F1,23.13,3,no
72783638,E,RENT,E1,19.99,0,yes
72764781,A,RENT,A5,7.89,1,yes
72544775,C,RENT,C3,13.67,3,no
72694228,E,OWN,E1,19.99,0,no
72684899,C,MORTGAGE,C1,11.99,1,yes
72564967,B,RENT,B2,9.16,0,yes
72624933,D,RENT,D2,17.27,0,no
72774850,D,RENT,D4,18.99,0,no
70951471,D,RENT,D3,18.25,8,yes
72574783,C,MORTGAGE,C2,12.99,1,yes
71035321,B,MORTGAGE,B3,9.75,2,yes
72594571,B,MORTGAGE,B4,10.75,1,yes
72052182,D,RENT,D1,16.29,0,yes
72734738,A,RENT,A5,7.89,0,yes
72797231,C,MORTGAGE,C3,13.67,2,yes
72564670,C,MORTGAGE,C5,15.31,8,yes
72644670,D,RENT,D2,17.27,0,no
72684684,C,MORTGAGE,C2,12.99,1,yes
72734669,A,RENT,A2,6.49,0,yes
72634722,D,OWN,D5,19.53,0,yes
72774816,F,RENT,F2,24.11,0,no
70825040,A,MORTGAGE,A5,7.89,4,yes
72774741,D,OWN,D1,16.29,1,no
72624692,B,RENT,B5,11.47,0,yes
72564796,C,RENT,C5,15.31,0,no
72605458,A,OWN,A1,5.32,2,yes
72754627,C,OWN,C1,11.99,0,no
